brand,name,province,city,district,address,lng,lat,rating,tel,type
星巴克,星巴克(成都龙泉杉杉奥莱店),四川省,成都市,龙泉驿区,驿都大道西路4388号成都杉杉奥特莱斯广场F1层,104.219565,30.571859,4.4,028-60809270,餐饮服务;甜品店;甜品店
星巴克,星巴克咖啡,四川省,成都市,青羊区,金阳路与蜀风路交叉口东南60米,104.002354,30.680757,4.6,028-85027535,餐饮服务;咖啡厅;咖啡厅
星巴克,星巴克(海滨城购物中心店),四川省,成都市,双流区,蛟龙大道21号海滨城购物中心1F层,103.909325,30.603025,4.4,028-60802779,餐饮服务;甜品店;甜品店
星巴克,星巴克(城中汇购物中心店),四川省,成都市,金牛区,驷马桥街道二环路北四段瑞安·城中汇商住2栋,104.09052,30.691917,4.3,028-60802307,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克成都国际城市设计中心店,四川省,成都市,武侯区,国际城市设计产业中心4号楼,104.042675,30.636225,4.5,028-60802029,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都环球中心II店),四川省,成都市,武侯区,"天府大道北段1700号环球中心2F层(东2门进入直行40m,扶梯上到2F可见)",104.064854,30.569118,4.6,028-65199827,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(双楠伊藤洋华堂店),四川省,成都市,武侯区,逸都路6号伊藤洋华堂商场一楼,104.021404,30.645839,4.5,028-85471318,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克成都科学城2店,四川省,成都市,双流区,湖畔路西段111号,104.07469,30.395346,4.4,028-65097606,餐饮服务;咖啡厅;咖啡厅
星巴克,星巴克(成都成华招商花园城店),四川省,成都市,成华区,建设路街道招商花园城购物中心,104.133679,30.671298,4.5,028-84733646,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(东郊记忆店),四川省,成都市,成华区,东郊记忆·中央大道3-1-Z4-1号,104.122745,30.668447,4.6,028-66336186,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(西村店),四川省,成都市,青羊区,贝森北路1号西村大院一层,104.003825,30.670525,4.7,028-86283768,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都城南优品道店),四川省,成都市,双流区,白衣上街177号城南优品道广场F1层,103.914359,30.595897,4.6,028-85722126,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(沙湾印象汇店),四川省,成都市,金牛区,二环路北一段10号印象汇(沙湾店)F1层01-34/35,104.045768,30.693296,4.6,028-82893756,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克西单店,四川省,成都市,青羊区,苏坡东路12-7号,103.999709,30.674305,4.6,028-86129382,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(金牛凯德分店),四川省,成都市,金牛区,交大路183号金牛凯德2期1层,104.044224,30.702987,4.6,028-66322339,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都花沐里店),四川省,成都市,温江区,江安路与鸡鸣路交叉口东120米,103.889643,30.688024,4.6,028-60802238,餐饮服务;甜品店;甜品店
星巴克,星巴克咖啡(成都市蓝润ISC店),四川省,成都市,双流区,华阳街道华府大道1段六号楼1层1附11-113号蓝润置地广场,104.030575,30.5199,3.3,4008206998,餐饮服务;咖啡厅;咖啡厅
星巴克,星巴克(成都合生汇店),四川省,成都市,温江区,光华大道三段1588号珠江国际购物中心一层L144-B号,103.862302,30.685332,4.6,028-86140026,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都天府机场GTC店),四川省,成都市,简阳市,天府机场T1,104.444597,30.311588,4.5,028-86973190,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都建设路伊藤店),四川省,成都市,成华区,二环路东二段426号伊藤洋华堂二层,104.109541,30.671352,4.5,028-84252970,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克成都新都旭辉广场店,四川省,成都市,新都区,新都街道育英路1088号成都新都旭辉广场1层19号,104.178921,30.79689,4.5,028-61523276,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都金牛沐府汇店),四川省,成都市,金牛区,荷花池街道西北桥北街,104.062859,30.691338,4.5,028-60198727,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克臻选(成都万象城华润办公楼早餐车),四川省,成都市,成华区,二环路双庆路10号万象城L1华润大厦办公楼入口处,104.114577,30.652762,3.8,028-61390740,餐饮服务;咖啡厅;咖啡厅
星巴克,星巴克(崇州万达中心店),四川省,成都市,崇州市,永康东路与晋康路交汇处东北侧万达广场一层,103.686695,30.622598,4.6,028-84729109,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都凤凰里水街店),四川省,成都市,青白江区,凤凰西一路158号凤凰里·水街4栋1层101-104号,104.274138,30.886045,4.6,028-81752022,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都市翡翠公园万科里店),四川省,成都市,双流区,怡心街道沈阳路西段33号成都翡翠公园万科里F1层星巴克咖啡,104.029175,30.471775,4.5,028-60801552,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都青白江万达广场店),四川省,成都市,青白江区,青江南路1-5号青白江万达广场,104.256824,30.877844,4.5,028-63268868,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都鹏瑞利购物中心店),四川省,成都市,青羊区,光华北三路55号鹏瑞利青羊广场1层2号门,103.962426,30.670267,4.6,028-86264196,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(广汇美术馆店),四川省,成都市,双流区,正兴镇汉州路969号广汇美术馆1F,104.080813,30.435957,4.6,028-60666069,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(润扬·观澜鹭岛店),四川省,成都市,新都区,曲景东路168号润扬·观澜鹭岛3期,104.168032,30.784752,4.6,028-62136586,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都后花园爱琴海店),四川省,成都市,郫都区,郫都区国宁东路919号爱琴海购物中心1楼1号门,103.992325,30.736825,4.5,028-87537118,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都龙樾熙城门店),四川省,成都市,金牛区,金泉街道蜀西路72号龙龙樾熙城,103.981065,30.72311,4.5,028-65576782,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都金牛招商花园城店),四川省,成都市,金牛区,天高路108号成都金牛招商花园城F1层,104.087828,30.776183,4.5,028-60802768,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(郫都百伦广场店),四川省,成都市,郫都区,郫筒镇一环路西北段188号百伦广场左侧,103.886993,30.811136,4.6,028-84321408,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(融创茂店),四川省,成都市,都江堰市,玉沿路1008号融创文旅城1F的1031B单元,103.622584,30.955128,4.5,028-63269767,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都彭州万达广场店),四川省,成都市,彭州市,蓥华西路68号万达广场成都彭州店F1层,103.96251,31.002045,4.3,028-60802761,餐饮服务;咖啡厅;咖啡厅
星巴克,星巴克(新尚天地店),四川省,成都市,温江区,学海路399号新尚天地,103.814734,30.681771,4.6,028-65192329,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都天府机场1店),四川省,成都市,简阳市,石板凳街道天府机场T1航站楼安检外5楼,104.448301,30.309745,4.6,028-86973113,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(国色天乡乐园店),四川省,成都市,温江区,万春镇宁南路409号第一层1号,103.827439,30.719228,4.5,028-85511161,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都天府机场2店),四川省,成都市,简阳市,东部新区天府机场T2航站楼L3层(安检内),104.447085,30.310566,4.1,028-86973114,餐饮服务;甜品店;甜品店
星巴克,星巴克(购物广场B1号楼东立国际店),四川省,成都市,成华区,双水碾街道东立国际(购物)广场B1号楼成都东立国际店,104.096407,30.703087,4.5,028-60802235,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(置信逸都城店),四川省,成都市,彭州市,牡丹西路南段45号彭州置信逸都城购物中心第1层自编号179、180、181、182、183、185号铺位,103.95715,30.98767,4.4,028-67414966,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都天府机场陆侧商业店),四川省,成都市,简阳市,天府机场5号公寓楼1F,104.448804,30.328047,4.5,028-86973182,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克咖啡,四川省,成都市,郫都区,犀浦镇润扬双铁广场二期,103.976875,30.756725,3.9,,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克成都黄龙溪店,四川省,成都市,双流区,黄龙溪景区D区,103.971035,30.316557,4.5,028-67530375,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(都江堰大融城店),四川省,成都市,都江堰市,都江堰大道108号大融城零售商区1F的L1-31单元,103.634344,30.990251,4.5,028-67425521,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(国航西南天府基地店),四川省,成都市,简阳市,天府机场T2航站楼中央商业区出发层,104.46541,30.3316,3.7,,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(林栖·活力城店),四川省,成都市,简阳市,东部新区林栖大道66号林栖·活力城1层1001号,104.319325,30.312475,4.6,028-67385016,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(华为成都研究所-U3店),四川省,成都市,郫都区,郫都区西源大道1899号华为成都研究所u3餐厅,103.893875,30.766125,4.1,028-86257032,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都邛崃文脉坊店),四川省,成都市,邛崃市,文君街道天庆街南侧、南街西侧临邛古城文脉巷片区街巷复兴项目1层段公馆一进院,103.459941,30.408448,4.5,028-86519536,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都华为研究基地U6店),四川省,成都市,郫都区,郫都区西源大道1899号华为成都研究所u6,103.895442,30.760736,4.2,,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(佛罗伦萨小镇店),四川省,成都市,郫都区,银杏路888号佛罗伦萨小镇奥特莱斯2楼,103.839949,30.809681,4.6,028-62470707,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克咖啡(成都林栖活力城店),四川省,成都市,简阳市,东部新区林栖大道66号第1层的1001单元,104.401502,30.327999,3.3,19180533759,餐饮服务;咖啡厅;咖啡厅
星巴克,星巴克成都金堂万达广场店,四川省,成都市,金堂县,万泰街6号,104.415661,30.852502,4.5,028-87318541,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都天府机场1店),四川省,成都市,简阳市,天府机场T1航站楼L4层,104.441468,30.3119,4.4,028-86973116,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都天府机场3店),四川省,成都市,简阳市,石板凳街道成都天府国际机场T1航站楼出发层5楼,104.440975,30.313775,4.5,028-86973113,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都金牛万达店),四川省,成都市,金牛区,"人民北路与一环路交汇处金牛万达广场1楼,2号门旁边",104.073816,30.687357,4.7,028-65197595,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(凯蒂·凯旋城店),四川省,成都市,大邑县,凯旋购物广场北门东60米,103.523975,30.575575,4.5,028-83583797,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(都江堰百伦百货店),四川省,成都市,都江堰市,幸福镇都江堰大道211号1栋百伦百货零售商区1层,103.636108,30.990802,4.6,028-87272459,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(成都蒲江世纪坊店),四川省,成都市,蒲江县,鹤山街道广场西路蒲江世纪坊公园,103.512999,30.190997,4.4,028-81250730,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(青羊总部经济基地店),四川省,成都市,青羊区,"光华北五路266号2栋1层2号房,3号房",103.959723,30.677366,4.5,028-67377629,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克成都市安德服务区A店,四川省,成都市,郫都区,安德街道安德服务区coffee安德服务区(蓉昌高速昌都方向),103.776249,30.878906,3.9,028-63201086,餐饮服务;甜品店;甜品店
星巴克,星巴克成都市安德服务区B店,四川省,成都市,郫都区,安德街道任家大院子安德服务区(蓉昌高速成都方向),103.77435,30.878396,3.8,,餐饮服务;甜品店;甜品店
星巴克,星巴克(环球乐天店),四川省,成都市,武侯区,高新区天府大道北段1700号新世纪环球购物中心东1栋乐天百货1层E1区,104.065083,30.566858,4.3,028-68730823,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克胶囊咖啡全国运营中心,四川省,成都市,武侯区,大源国际中心一期三栋17楼,104.068265,30.548027,4.4,17138247777,公司企业;公司;公司
星巴克,星巴克授权咖啡服务,四川省,成都市,双流区,四川大学华西天府医院门诊1层A4-B4,104.069925,30.390175,3.6,,餐饮服务;咖啡厅;咖啡厅
星巴克,星巴克沿街取餐点(成都新光天地店),四川省,成都市,温江区,人和东街C区,103.859025,30.683175,3.6,028-63218356,餐饮服务;快餐厅;快餐厅
星巴克,星巴克(大同店),上海市,上海市,黄浦区,斜徐路593号(打浦桥地铁站2号口步行380米),121.472716,31.206281,4.7,021-63040577,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(外滩店),上海市,上海市,黄浦区,中山东一路367号,121.49049,31.240238,4.7,021-33130791,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(丽园路店),上海市,上海市,黄浦区,蒙自路169号(马当路地铁站3号口步行260米),121.477659,31.206688,4.6,021-53016130,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(汾阳路店),上海市,上海市,徐汇区,汾阳路138号轻科大厦1层03单元,121.453091,31.209883,4.7,021-54650525,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海徐汇滨江店),上海市,上海市,徐汇区,龙腾大道3222号1层101单元,121.463635,31.180804,4.7,021-54110270,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(人民公园店),上海市,上海市,黄浦区,南京西路189号(近人民广场9号出口),121.470875,31.231675,4.6,021-63271930,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(明天广场店),上海市,上海市,黄浦区,南京西路399号明天广场1层(近黄陂北路),121.469693,31.230375,4.5,021-63232771,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(滨江店),上海市,上海市,浦东新区,滨江大道富都段,121.497481,31.235067,4.7,021-58781332,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克臻选(大上海时代广场店),上海市,上海市,黄浦区,淮海中路街道淮海中路138号上海广场F1层110单元,121.479358,31.224691,4.6,021-53520236,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(金钟广场店),上海市,上海市,黄浦区,淮海中路98号(大世界地铁站3号口步行120米),121.4791,31.227865,4.5,021-63231208,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(都市总部大楼店),上海市,上海市,黄浦区,西藏中路168号都市总部大楼2层202室,121.477704,31.231091,4.5,021-53861387,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(申大厦店),上海市,上海市,黄浦区,南京东路229号2楼S215(南京东路地铁站出入口旁),121.48493,31.236396,4.5,021-63292758,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(西藏路店),上海市,上海市,黄浦区,西藏中路289号1楼(人民广场地铁站20号口步行70米),121.474593,31.233311,4.6,021-31836131,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(宏伊广场店),上海市,上海市,黄浦区,南京东路299号2楼S-215单元,121.477325,31.235425,3.9,021-53862373,餐饮服务;甜品店;甜品店
星巴克,星巴克(迪美广场店),上海市,上海市,黄浦区,人民大道221号迪美广场B1层,121.473389,31.228141,4.6,021-63231589,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(新世界店),上海市,上海市,黄浦区,南京西路2-68号3F北中庭,121.473616,31.235348,4.5,021-63128320,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(宝山路店),上海市,上海市,静安区,宝山路202号(近地铁4号线宝山路站),121.476752,31.252887,4.6,021-66283827,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海天潼路全季店),上海市,上海市,虹口区,天潼路567号(天潼路地铁站3号口旁),121.482775,31.243691,4.6,021-66271050,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(国金中心店),上海市,上海市,浦东新区,陆家嘴街道世纪大道8号上海国金中心D座商场裙房地下一层LG1-39室,121.502084,31.236618,4.6,021-58951079,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海广场店),上海市,上海市,黄浦区,淮海中路138号上海广场301C,121.47779,31.224814,4.5,021-53862769,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(久事大厦店),上海市,上海市,黄浦区,四川中路213号久事商务大厦一层102室,121.488081,31.23642,4.6,021-63307956,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(柳州路店),上海市,上海市,徐汇区,柳州路399号甲恒地仓国际大厦一楼大厅,121.425459,31.166864,4.6,021-26018533,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海昌平路店),上海市,上海市,静安区,西康路665号1层A室(昌平路地铁站4号口步行460米),121.445598,31.235084,4.4,021-52998703,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(睿园店),上海市,上海市,黄浦区,斜土东路90号1-2楼,121.490231,31.208322,4.6,021-53860250,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(东方浮庭店),上海市,上海市,浦东新区,世纪大道55号世纪浮庭2层(陆家嘴地铁站2号口旁),121.501768,31.238356,4.5,021-38791011,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(人民广场地铁站),上海市,上海市,黄浦区,南京西路231号人民广场地铁站1-110(DQ周黑鸭旁),121.473016,31.232973,4.4,021-22056060,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海世界贸易大厦店),上海市,上海市,黄浦区,广东路500号1楼103单元,121.482016,31.232633,4.5,021-63120007,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海星荟中心店),上海市,上海市,虹口区,天潼路328号L108(天潼路地铁站3号口步行460米),121.486584,31.245915,4.6,021-56370830,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(黄浦新苑店),上海市,上海市,黄浦区,西藏南路1130号(陆家浜路地铁站3号口步行70米),121.486166,31.21077,4.6,021-63526369,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(曲阳路店),上海市,上海市,虹口区,曲阳路379-383号(曲阳路地铁站4号口步行400米),121.491212,31.272887,4.6,021-66270215,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(中远两湾城店),上海市,上海市,普陀区,中潭路71号(中潭路地铁站2号口步行320米),121.442632,31.252367,4.7,021-32159361,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海天际中心店),上海市,上海市,静安区,天目西路街道天目西路99号,121.459481,31.246507,4.6,021-62372603,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海塘沽路店),上海市,上海市,静安区,塘沽路831号1层05单元(天潼路地铁站6号口步行300米),121.479849,31.24604,4.6,021-56701716,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海火车站南广场VIP店),上海市,上海市,静安区,秣陵路303号69幢1层R1单元(南广场售票厅旁边),121.455797,31.248481,4.5,021-52900109,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海海潮路店),上海市,上海市,黄浦区,海潮路133号地下一层(南浦大桥地铁站3号口步行130米),121.49899,31.209278,4.6,021-63335912,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(前滩太古里店),上海市,上海市,浦东新区,东育路500弄前滩太古里中央公园L1层C-L1-01,121.480731,31.153094,4.7,021-68905508,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克,上海市,上海市,徐汇区,虹桥路355号1层107,121.431332,31.193155,4.5,021-54565556,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海龙华会店),上海市,上海市,徐汇区,龙华路2778号上海龙华会T2L1层,121.453412,31.174174,4.5,021-66566793,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(甜爱路店),上海市,上海市,虹口区,四川北路2258号(鲁迅公园对面),121.482804,31.268041,4.6,021-65878807,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(兆丰店),上海市,上海市,长宁区,上海市长宁区江苏路369号,121.431476,31.218958,4.6,021-52400975,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(张杨路店),上海市,上海市,浦东新区,张扬路655号(永安金店旁边),121.518693,31.229111,4.6,021-50873006,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(好望角店),上海市,上海市,徐汇区,肇嘉浜路500号(肇嘉浜路地铁站2号口步行460米),121.454274,31.201145,4.7,021-61261867,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(越商大厦店),上海市,上海市,静安区,万航渡路333号1层01单元,121.437442,31.225579,4.7,021-32120006,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(时代金融店),上海市,上海市,浦东新区,银城中路68号时代金融大厦2楼,121.506825,31.241175,4.5,021-50106201,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克臻选(环球金融店),上海市,上海市,浦东新区,世纪大道100号环球金融中心1层101室,121.507449,31.235095,4.6,021-68775001,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(港陆广场店),上海市,上海市,黄浦区,西藏中路18号港陆广场1室(大世界地铁站4号口步行330米),121.479072,31.229285,4.4,021-63153863,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(幸福里店),上海市,上海市,长宁区,凯旋路1388号T1-01(虹桥路地铁站1号口步行170米),121.430382,31.203081,4.4,021-62161892,餐饮服务;咖啡厅;咖啡厅
星巴克,星巴克(永新店),上海市,上海市,徐汇区,辛耕路129号(近天钥桥路),121.442952,31.192523,4.7,021-33686172,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(嘉汇店),上海市,上海市,徐汇区,天钥桥路323号(近嘉汇广场),121.442123,31.188529,4.7,021-64262192,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(宝武大厦店),上海市,上海市,浦东新区,世博大道1859号(世博大道地铁站1号口步行320米),121.486192,31.18515,4.5,021-50906950,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(博华广场店),上海市,上海市,静安区,山海关路388号博华广场零售区第1层K-02室,121.462613,31.236218,4.6,021-63806788,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海雁荡路店),上海市,上海市,黄浦区,雁荡路33号(一大会址·黄陂南路地铁站1号口步行420米),121.470024,31.220404,4.6,021-63290252,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(陆家嘴国际华城店),上海市,上海市,浦东新区,张杨路1553号(源深体育中心地铁站1号口步行230米),121.53742,31.234465,4.7,021-58561325,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海鸿街店),上海市,上海市,浦东新区,潍坊西路92号(全季酒店隔壁),121.516275,31.222584,4.6,021-50895270,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(江苏路店),上海市,上海市,长宁区,江苏路458号舜元弘基天地1层,121.430829,31.218916,4.7,021-62106771,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海瑞虹新天地瑞虹坊店),上海市,上海市,虹口区,临平路133号瑞虹坊L1层SL1-10、SL1-11,121.499769,31.260527,4.6,021-66566893,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海书城店),上海市,上海市,黄浦区,福州路465号上海书城2层东侧,121.48147,31.233358,4.5,021-66566859,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海大连西路店),上海市,上海市,虹口区,大连西路556号,121.482315,31.275247,4.5,021-56331059,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(六合路店),上海市,上海市,黄浦区,南京东路800号1层,121.475402,31.235958,4.0,021-62360075,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(复兴广场店),上海市,上海市,黄浦区,马当路388号SOHO复兴广场C座1层03,121.47452,31.215839,4.6,021-63152605,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(外滩SOHO店),上海市,上海市,黄浦区,中山东二路58号外滩SOHO地下1层07室,121.493892,31.230108,4.6,021-63230386,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(金鹰店),上海市,上海市,静安区,陕西北路278号金鹰国际购物中心1层A1-3(近南京西路),121.454658,31.228752,4.7,021-60831752,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(洲际中心店),上海市,上海市,静安区,裕通路100号,121.453475,31.244191,4.4,021-32180728,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(复兴荟店),上海市,上海市,黄浦区,盐城路58号(老西门地铁站2号口步行150米),121.484132,31.217193,4.6,021-63130152,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海月星环球港店),上海市,上海市,普陀区,中山北路3222号1层(金沙江路地铁站6号口步行480米),121.413162,31.234376,4.6,021-52990126,餐饮服务;咖啡厅;咖啡厅
星巴克,星巴克(鸿运大厦店),上海市,上海市,普陀区,武宁路503号1层102室(中宁路地铁站3号口步行270米),121.415373,31.244117,4.6,021-32125723,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(花旗店),上海市,上海市,浦东新区,花园石桥路33号花旗集团大厦1楼,121.499928,31.235058,4.4,021-58873087,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海adidas总部店),上海市,上海市,徐汇区,恭城路160号adidas总部3楼306单元,121.435783,31.19678,4.4,021-64221697,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(甘河路店),上海市,上海市,虹口区,甘河路181-185号,121.487626,31.28908,4.6,021-35081092,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(枣阳路店),上海市,上海市,普陀区,金沙江路588号,121.401687,31.232323,4.6,021-32200276,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(东安路店),上海市,上海市,徐汇区,东安路259号星巴克咖啡(东安路地铁站4号口旁),121.454083,31.192322,4.4,021-34160179,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(中山公园店),上海市,上海市,长宁区,长宁路999号兆丰广场1层(中山公园地铁站10号口旁),121.417807,31.218004,4.6,021-52410325,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(招商局上海中心店),上海市,上海市,浦东新区,国耀路198号200号(世博大道地铁站2号口步行270米),121.486283,31.181967,4.6,021-68800219,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(昭化路店),上海市,上海市,长宁区,定西路1018号宁电投大厦F1层,121.423543,31.21142,4.6,021-52360265,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海白金湾广场店),上海市,上海市,虹口区,公平路85号(提篮桥地铁站3号口步行240米),121.506137,31.251073,4.3,021-65250621,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海平凉路店),上海市,上海市,杨浦区,平凉路913号一层、915号一层,121.530447,31.260055,4.6,021-55896135,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(上海永兴汇店),上海市,上海市,静安区,虬江路1307号12幢地上1层101单元,121.467908,31.249951,4.4,021-66566971,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(五冶广场店),上海市,上海市,静安区,灵石路1113号,121.428625,31.274125,4.6,021-56623001,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(利通广场店),上海市,上海市,虹口区,四川北路1350利通广场一层110-112室,121.485182,31.253017,4.6,021-56388721,餐饮服务;咖啡厅;星巴克咖啡
